"username","content","date","likes_number","post_url"
"amaysim","@mummatama You're a legend! ðŸ§¡",2021-11-13,"0","https://www.instagram.com/p/CWMRj3HrmN8/"
"zac_keune","Just scan this QR code on your phoneâ€¦*whilst viewing on my phone*ðŸ¤¨",2021-11-13,"0","https://www.instagram.com/p/CWMRj3HrmN8/"
"amaysim","Hey @zackeunefitness! Go to kindnessfactory.com/kindness-response. :)",2021-11-13,"0","https://www.instagram.com/p/CWMRj3HrmN8/"
"rgp82","How do you scan a social post? Help a sister out",2021-11-13,"0","https://www.instagram.com/p/CWMRj3HrmN8/"
"faye_thriver_narper","D_td they always look after me",2021-11-12,"1","https://www.instagram.com/p/CWIFwwajalY/"
"melbournetweens","My whole family is on amaysim and its amazing",2021-11-12,"1","https://www.instagram.com/p/CWIFwwajalY/"
"christineshewry","Definitely not my experience.  Not been able to make outgoing calls for more than a week. Have emailed and received responses but still no service.  Yes I am in credit. Don't try speaking to someone â€¦ the automatic response just cuts you off.  Terrible service after years of being a loyal customer.",2021-11-12,"0","https://www.instagram.com/p/CWIFwwajalY/"
"amaysim","Hi @christineshewry. The team is keen to check what's wrong. We're up for a chat. Flick us a PM with your account deets. Ta!",2021-11-12,"0","https://www.instagram.com/p/CWIFwwajalY/"
"fiona4802","Same!",2021-11-12,"1","https://www.instagram.com/p/CWIFwwajalY/"
"mxwalker","You sometimes get charged double in a month due to the 28 day cycle.  They charge every 28 days not once a month.  Still a good deal #amaysimau",2021-11-12,"1","https://www.instagram.com/p/CWIFwwajalY/"
"amaysim","Hi @mxwalker! Our aim is to always give our customers the biggest bang for their buck. The best we way we can do so is with our current plans lasting for 28 days and coming with all of their incredible inclusions. :)",2021-11-12,"0","https://www.instagram.com/p/CWIFwwajalY/"
"manubuga","D_clapD_clapD_clapD_tdD_tdD_td",2021-11-12,"1","https://www.instagram.com/p/CWIFwwajalY/"
"janes_pinkcosmos","Wondering why I was charged double this month?",2021-11-12,"0","https://www.instagram.com/p/CWIFwwajalY/"
"freespirithawaiianmassage","True never had a problem now with them for many yearsD_td",2021-11-12,"1","https://www.instagram.com/p/CWIFwwajalY/"
"artos_republic","So true!",2021-11-12,"1","https://www.instagram.com/p/CWIFwwajalY/"
"anacelenza","So True!!! Amazing service, been with them for years! D_clapD_clapD_clapD_clapD_clapD_clap",2021-11-12,"1","https://www.instagram.com/p/CWIFwwajalY/"
"big_fluff_bag_morris","I couldn't of said it better Eleanor ðŸ¤—ðŸ¤—ðŸ¤—ðŸ‘F_redheart",2021-11-11,"1","https://www.instagram.com/p/CWIFwwajalY/"
"martys_spiritlives","Amaysim helped me out when I  was in a very low part of my life with data, divorced , a bit reclusive , covid and the offers they gave me, inspired me to get Netflix  and now I can watch as much as possible,  when I'm  not working.  A great company,  professional  and always helpful.",2021-11-11,"1","https://www.instagram.com/p/CWIFwwajalY/"
"sheltiemay","My only complaint is why didn't I change to amaysim much sooner. They are about awesome",2021-11-11,"1","https://www.instagram.com/p/CWIFwwajalY/"
"suzmacca","ðŸ’¯",2021-11-11,"1","https://www.instagram.com/p/CWIFwwajalY/"
"daneofarrell","And I've never had the ""you've gone over your data so we're going to take $10 and give you 1G"" bullsh*t",2021-11-11,"1","https://www.instagram.com/p/CWIFwwajalY/"
"danielnicolo_","Esim, wifi calling and volte",2021-12-03,"1","https://www.instagram.com/p/CWAXZ9Es_Qr/"
"p33rsy","5G would be great..",2021-11-10,"1","https://www.instagram.com/p/CWAXZ9Es_Qr/"
"heidyvas","Got ours.thank you.",2021-11-10,"1","https://www.instagram.com/p/CWAXZ9Es_Qr/"
"jimothy_jangelson","Love the idea keep It up",2021-11-10,"1","https://www.instagram.com/p/CWAXZ9Es_Qr/"
"romanxka","LOVE it",2021-11-09,"1","https://www.instagram.com/p/CWAXZ9Es_Qr/"
"urban.jungles","Love free data, eSim would be good too",2021-11-09,"1","https://www.instagram.com/p/CWAXZ9Es_Qr/"
"k8ndy81","More Amaysim Competitions....",2021-11-09,"1","https://www.instagram.com/p/CWAXZ9Es_Qr/"
"graceleadbetter","@luke.lahood nah 5G",2021-11-09,"2","https://www.instagram.com/p/CWAXZ9Es_Qr/"
"thenoblelewis","I have one thought.... Your meme guy needs a raise. This content is D_fire",2021-11-09,"1","https://www.instagram.com/p/CWAXZ9Es_Qr/"
"llo8693","I wouldn't go anywhere else,well done.",2021-11-09,"1","https://www.instagram.com/p/CWAXZ9Es_Qr/"
"ratman203","Make refer a friend easier. Like I referred both my parents, but my parent's way of signing up to a telco doesn't line up with the way refer a friend works. Or its not obvious and intuitive. It's not even obvious when you're the person trying to refer someone. I had to dig around to find it.... Also someone said 30 day billing and I agree that would be great. Thanks for being a telco that rewards customers for being loyal. It's refreshing ðŸ™‚",2021-11-09,"1","https://www.instagram.com/p/CWAXZ9Es_Qr/"
"kalumv","D_tdD_tdD_tdD_td",2021-11-09,"1","https://www.instagram.com/p/CWAXZ9Es_Qr/"
"theduncan.c","some free minutes for international call for all plans maybe.",2021-11-09,"2","https://www.instagram.com/p/CWAXZ9Es_Qr/"
"theinjuredninja","One million gigs of data....asking for a friend",2021-11-09,"1","https://www.instagram.com/p/CWAXZ9Es_Qr/"
"l.y.n.d.a.r.a.e","Phones with plans and/or home internet",2021-11-09,"1","https://www.instagram.com/p/CWAXZ9Es_Qr/"
"shaiban11","That phone also typing reasons why amaysim should have 5G too (please give us 5G)",2021-11-06,"1","https://www.instagram.com/p/CV4pBEsv3ls/"
"mecanix957","iPhone 25.. still thin !! A_loveeyes‚",2021-11-05,"1","https://www.instagram.com/p/CV4pBEsv3ls/"
"bluesmonina","A_loveeyes‚",2021-11-05,"1","https://www.instagram.com/p/CV4pBEsv3ls/"
"red_flanno","""you remember that housemate i told you about? Yeah, they cooked last night and I regret being born""",2021-11-05,"2","https://www.instagram.com/p/CV4pBEsv3ls/"
"alsikecloverz","love u!",2021-11-21,"1","https://www.instagram.com/p/CVzfbWWghfm/"
"etho13392","Trade offer, You port my phone number to Optus. I receive 5 days of my life back",2021-11-06,"0","https://www.instagram.com/p/CVzfbWWghfm/"
"zibet_feitz","@jakeball1991 just saying....",2021-11-03,"2","https://www.instagram.com/p/CVzfbWWghfm/"
"thebails4754","Amaysim you are the GOAT but one little thing that I think would put you even further ahead of other telcos would be getting bonus data and plan upgrade alerts in the app, cause I rarely check my emails A_loveeyes¬",2021-11-03,"3","https://www.instagram.com/p/CVzfbWWghfm/"
"jmedanic","please dm me i love u F_redheartF_redheartF_redheartF_redheartF_redheart",2021-11-03,"1","https://www.instagram.com/p/CVzfbWWghfm/"
"ella_lynd40133","D_td",2021-11-03,"1","https://www.instagram.com/p/CVzfbWWghfm/"
"caleb_sam_","True true fax. Amaysim is goated",2021-11-03,"1","https://www.instagram.com/p/CVzfbWWghfm/"
"perthmarketer","Accepted",2021-11-03,"1","https://www.instagram.com/p/CVzfbWWghfm/"
"chrisrowdenmassage","F_redheart",2021-11-03,"1","https://www.instagram.com/p/CVzfbWWghfm/"
"ange44448","Best telco out there!",2021-11-03,"1","https://www.instagram.com/p/CVzfbWWghfm/"
"james._.blencs","Deal dm me",2021-11-03,"1","https://www.instagram.com/p/CVzfbWWghfm/"
"cooperwent_","W offer, W service provider",2021-11-03,"2","https://www.instagram.com/p/CVzfbWWghfm/"
"thomasjrobinsonn","âœ…",2021-11-03,"1","https://www.instagram.com/p/CVzfbWWghfm/"
"clairescorpio","@martini_kmps A_loveeyes‚",2021-11-03,"1","https://www.instagram.com/p/CVuV1l0vfZF/"
"joeltink","Is the next upgrade 5G ðŸ¥º",2021-11-01,"1","https://www.instagram.com/p/CVuV1l0vfZF/"
"amaysim","@joeltink The 5G network is still up in the air. We'll keep you posted. Ta! :)",2021-11-02,"2","https://www.instagram.com/p/CVuV1l0vfZF/"
"jodi.cmrlec","@cmrls23 A_loveeyes‚A_loveeyes‚A_loveeyes‚A_loveeyes‚A_loveeyes‚",2021-11-01,"2","https://www.instagram.com/p/CVuV1l0vfZF/"
"simonegracie","Thrice I had berries ðŸ¤£ðŸ¤£ðŸ¤£A_loveeyes‚A_loveeyes‚ðŸ’€ðŸ’€",2021-11-01,"1","https://www.instagram.com/p/CVuV1l0vfZF/"
"amanmadhyastha","@will.leong_ @yalltangyeehaw",2021-11-01,"2","https://www.instagram.com/p/CVuV1l0vfZF/"
"lesliebehonest","Upgrading with visual voicemail?",2021-11-01,"1","https://www.instagram.com/p/CVuV1l0vfZF/"
"shaiban11","D_fireD_fireD_fireD_fireF_redheartF_redheartF_redheartA_loveeyesA_loveeyesA_loveeyes",2021-11-01,"1","https://www.instagram.com/p/CVuV1l0vfZF/"
"shaiban11","This is a fucking goated admin",2021-11-01,"3","https://www.instagram.com/p/CVuV1l0vfZF/"
"d_allacarabella","You guys are awesome! D_clap1D_clap1D_clap1",2021-11-01,"1","https://www.instagram.com/p/CVuV1l0vfZF/"
"reubenwalli2","Showed this to my mum",2021-11-01,"1","https://www.instagram.com/p/CVuV1l0vfZF/"
"christianjohnrainermusic","The Mr. Beast of telecom companies",2021-11-01,"2","https://www.instagram.com/p/CVuV1l0vfZF/"
"daneofarrell","Is this a hint for an upcoming upgrade again? Freaking love you guys btw",2021-11-01,"3","https://www.instagram.com/p/CVuV1l0vfZF/"
"lachlan.euvrard","i agree with this one, not being with amaysim is a major red flag ðŸš© ðŸš©ðŸš©ðŸš©ðŸš©ðŸš©",2021-10-29,"1","https://www.instagram.com/p/CVkCnZalkRq/"
"perthmarketer","Hahaha defs a red flag A_loveeyes‚",2021-10-28,"1","https://www.instagram.com/p/CVkCnZalkRq/"
"peejs","Have been with @amaysimau for about 10 years!! Couldn't fault them!!",2021-10-28,"4","https://www.instagram.com/p/CVkCnZalkRq/"
"amaysim","@peejs Looking forward to more years with you :)",2021-10-28,"0","https://www.instagram.com/p/CVkCnZalkRq/"
"cody.skater","i am with amaysim and i love them!",2021-10-28,"1","https://www.instagram.com/p/CVkCnZalkRq/"
"kyliebadgernutrition","Not feeling the love at the mo. Mobile data so slow for the last 3 days that the pages time out A_sad6",2021-11-04,"0","https://www.instagram.com/p/CVhd2PKps7K/"
"hazz_dang_archives","Certified W",2021-10-29,"1","https://www.instagram.com/p/CVhd2PKps7K/"
"lachlan.euvrard","amaysim an amazing provider and amazing at making memes ðŸ¤­ 2 in 1 special",2021-10-29,"1","https://www.instagram.com/p/CVhd2PKps7K/"
"mattayre","5G?",2021-10-29,"0","https://www.instagram.com/p/CVhd2PKps7K/"
"amaysim","@mattayre Hi. We'll let you know once we support 5G in the future. Ta!",2021-10-30,"0","https://www.instagram.com/p/CVhd2PKps7K/"
"red_flanno","Realfax(tm)",2021-10-27,"1","https://www.instagram.com/p/CVhd2PKps7K/"
"lattz.fortysix","Do you guys support cellular Apple Watch as yet?",2021-10-27,"0","https://www.instagram.com/p/CVhd2PKps7K/"
"amaysim","@lattz.fortysix We don't support e-sim yet. Soz! A_loveeyesžWe'll let you guys know if we look to supportthis in the future.",2021-10-28,"2","https://www.instagram.com/p/CVhd2PKps7K/"
"cuuriouss","based",2021-10-27,"1","https://www.instagram.com/p/CVhd2PKps7K/"
"camreid.noworriesifnot","Everyone on Telstra @phill_potts â€œBut my parents said!â€",2021-10-27,"0","https://www.instagram.com/p/CVhd2PKps7K/"
"blaikwilmot","Based and chadpilled",2021-10-27,"3","https://www.instagram.com/p/CVhd2PKps7K/"
"brynndavishay","Whatever social media manager is running this acc, I love you, please continue.",2021-10-27,"3","https://www.instagram.com/p/CVhd2PKps7K/"
"cody.skater","amaysim are so good they surprise me all the time with data upgrades they are great would recommend 10/10",2021-10-27,"5","https://www.instagram.com/p/CVhd2PKps7K/"
"tre3shan","sim plans that just keeps getting better",2021-10-27,"9","https://www.instagram.com/p/CVhd2PKps7K/"
"vahtooch","Good cringe",2021-10-27,"3","https://www.instagram.com/p/CVhd2PKps7K/"
"cooperwent_","Surprisingly this isn't cringy, it's good",2021-10-27,"8","https://www.instagram.com/p/CVhd2PKps7K/"
"lawjeffery101","A_loveeyes®A_loveeyes®A_loveeyes®A_loveeyes®",2021-10-27,"1","https://www.instagram.com/p/CVhd2PKps7K/"
"melinda.yin","Msn.",2021-10-31,"1","https://www.instagram.com/p/CVcUQdnj-F_/"
"siterooau","MSN for sure. Lol",2021-10-27,"1","https://www.instagram.com/p/CVcUQdnj-F_/"
"e.mew_369","MSN surely",2021-10-26,"1","https://www.instagram.com/p/CVcUQdnj-F_/"
"adamjohn1921","Msn",2021-10-26,"1","https://www.instagram.com/p/CVcUQdnj-F_/"
"exxsuzie","Neither",2021-10-26,"1","https://www.instagram.com/p/CVcUQdnj-F_/"
"nick_silvy","MSND_fire Loved the log in noise and when a friend went online",2021-10-25,"1","https://www.instagram.com/p/CVcUQdnj-F_/"
"steff_bell","Msn",2021-10-25,"1","https://www.instagram.com/p/CVcUQdnj-F_/"
"andywearsahat","MSN",2021-10-25,"1","https://www.instagram.com/p/CVcUQdnj-F_/"
"mitch_dent","When's 5g??",2021-10-25,"1","https://www.instagram.com/p/CVcUQdnj-F_/"
"theinjuredninja","MSN",2021-10-25,"1","https://www.instagram.com/p/CVcUQdnj-F_/"
"mariabastonefluffy","Msn",2021-10-25,"1","https://www.instagram.com/p/CVcUQdnj-F_/"
"lori.scinto","MySpace all the way!",2021-10-25,"1","https://www.instagram.com/p/CVcUQdnj-F_/"
"bebeliebe","MySpace ðŸŽ¶",2021-10-25,"1","https://www.instagram.com/p/CVcUQdnj-F_/"
"isamar.fontes","MSN , no second thoughts A_loveeyes",2021-10-25,"2","https://www.instagram.com/p/CVcUQdnj-F_/"
"lifewithouthair","MySpace!!",2021-10-25,"1","https://www.instagram.com/p/CVcUQdnj-F_/"
"thespringwanderer","AlwaysF_redheartF_redheart",2021-11-04,"1","https://www.instagram.com/p/CVM3fMMtwsS/"
"nikky_d33","Hahah extra data go bbbrrrrr",2021-10-22,"1","https://www.instagram.com/p/CVM3fMMtwsS/"
"garrygordon","Nine years with Amaysim. Never a problem. Great value and great service!!",2021-10-21,"1","https://www.instagram.com/p/CVM3fMMtwsS/"
"h_f_m_m","I was just telling my sister last night how great you guys are, with your gifts and such! D_clap",2021-10-20,"1","https://www.instagram.com/p/CVM3fMMtwsS/"
"cosmic_teapot_art_studio","Shared",2021-10-20,"1","https://www.instagram.com/p/CVM3fMMtwsS/"
"amoltej","Couldn't agree more with the post. Always feel surprised and delighted when see such unexpected gifts. Thanks @amaysimau",2021-10-20,"1","https://www.instagram.com/p/CVM3fMMtwsS/"
"mattdollin","A_loveeyes‚A_loveeyes‚A_loveeyes‚",2021-10-20,"1","https://www.instagram.com/p/CVM3fMMtwsS/"
"cliff.turner.906","Amaysim Rocks,keep it up guys. F_redheart",2021-10-20,"1","https://www.instagram.com/p/CVM3fMMtwsS/"
"amaysim","We'll do! @cliff.turner.906 A_loveeyesƒ",2021-10-20,"1","https://www.instagram.com/p/CVM3fMMtwsS/"
"peter.a.summers","The bonus data always comes as a surprise and at the right time. You guys rock. D_clapD_clapD_clap",2021-10-20,"1","https://www.instagram.com/p/CVM3fMMtwsS/"
"amaysim","@peter.a.summers We're generous lover! ðŸ¥°F_redheart",2021-10-20,"1","https://www.instagram.com/p/CVM3fMMtwsS/"
"pema.pt","amaysim tbh is underrated",2021-10-20,"1","https://www.instagram.com/p/CVM3fMMtwsS/"
"urban.jungles","All 4 in family love amaysim",2021-10-20,"1","https://www.instagram.com/p/CVM3fMMtwsS/"
"thesimplelife99","The little (or big really) free bonuses are totally unexpected and very much appreciated!",2021-10-20,"1","https://www.instagram.com/p/CVM3fMMtwsS/"
"mina_scott","@amaysimau thanks for my Bday data gift this week! F_redheart",2021-10-20,"1","https://www.instagram.com/p/CVM3fMMtwsS/"
"liam__liam__","I remember when my brother under my name got unlimited mobile data with you guys for a fair few months actually, I'm actually waiting to hear of this again it was so good!",2021-10-20,"1","https://www.instagram.com/p/CVM3fMMtwsS/"
"bebeliebe","Yep D_td Love Amaysim F_redheart",2021-10-20,"1","https://www.instagram.com/p/CVM3fMMtwsS/"
"vintagefabricaddict","You guys are so sweet! I'm always singing your praises.",2021-10-20,"1","https://www.instagram.com/p/CVM3fMMtwsS/"
"str82hel","Wish you were our government to be honest. Fair, reasonable, likeable and trustworthy ðŸ‡¦ðŸ‡ºF_redheart",2021-10-20,"0","https://www.instagram.com/p/CVM3fMMtwsS/"
"str82hel","And this is why we'll never leave F_redheartF_redheartF_redheart",2021-10-20,"1","https://www.instagram.com/p/CVM3fMMtwsS/"
"aimee_ril","Will never leave amaysim!! You make sure we are valued customers! F_redheart",2021-10-19,"1","https://www.instagram.com/p/CVM3fMMtwsS/"
"manubuga","You are the greatest no cheap talk just pure love F_redheartF_redheartF_redheartF_redheart",2021-10-19,"1","https://www.instagram.com/p/CVM3fMMtwsS/"
"michael.h.hodges","Amaysim is the best been with you guys for over 8 years now ðŸ‘ðŸ¼",2021-10-19,"1","https://www.instagram.com/p/CVM3fMMtwsS/"
"selfpicturetaker","Yay! Thanks x",2021-10-19,"1","https://www.instagram.com/p/CVM3fMMtwsS/"
"yvettebainey","F_sparkleheartF_sparkleheartF_sparkleheart",2021-10-19,"1","https://www.instagram.com/p/CVM3fMMtwsS/"
"caropogo64","D_tdF_redheartD_clapA_loveeyes",2021-10-19,"1","https://www.instagram.com/p/CVM3fMMtwsS/"
"bluesmonina","I love you guys",2021-10-19,"1","https://www.instagram.com/p/CVM3fMMtwsS/"
"_amandavance","So true ! D_clap",2021-10-19,"1","https://www.instagram.com/p/CVM3fMMtwsS/"
"daneofarrell","Literally though",2021-10-19,"1","https://www.instagram.com/p/CVM3fMMtwsS/"
"josslehorse","100% my experience with Telstra. Called up to ask why our $99 home plan hadn't been updated to current plans for 10 years. â€œIt's not out policyâ€",2021-10-19,"0","https://www.instagram.com/p/CVM3fMMtwsS/"
"negpulse","But where's my bonus data A_sad6",2021-10-19,"0","https://www.instagram.com/p/CVM3fMMtwsS/"
"camreid.noworriesifnot","@phill_potts",2021-10-19,"1","https://www.instagram.com/p/CVM3fMMtwsS/"
"paizer_274","I'm sorry for being so dramatic and the girls are looking for a week or so much for your time and consideration and I will never forget the nurse said to me with the kids are okay with you and your family is well with you",2021-10-22,"1","https://www.instagram.com/p/CVHt5fvg4Q7/"
"kbm7x7","I'm sorry for being delayed reply thank you merry Christmas merry Christmas to you",2021-10-22,"1","https://www.instagram.com/p/CVHt5fvg4Q7/"
"relicgirl","I'm sorry for being so very sorry A_loveeyes‚",2021-10-21,"2","https://www.instagram.com/p/CVHt5fvg4Q7/"
"chickenswordtaco","Im sorry for being so mean and the people who are doing the best they have done that",2021-10-20,"1","https://www.instagram.com/p/CVHt5fvg4Q7/"
